Date,File Names,Cloud Fraction,Okta
2020-03-11 11:30:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0311_113000.jpg,OVC,8
2020-03-11 14:35:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0311_143500.jpg,OVC,8
2020-03-11 16:00:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0311_160000.jpg,BKN,5
2020-03-11 17:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0311_171700.jpg,SCT,3
2020-03-11 17:32:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0311_173200.jpg,SCT,3
2020-03-12 12:27:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0312_122700.jpg,OVC,8
2020-03-13 10:47:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0313_104700.jpg,BKN,6
2020-03-13 16:36:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0313_163600.jpg,OVC,8
2020-03-13 16:52:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0313_165200.jpg,OVC,8
2020-03-13 17:05:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0313_170500.jpg,OVC,8
2020-03-14 10:22:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0314_102200.jpg,OVC,8
2020-03-14 11:21:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0314_112100.jpg,BKN,7
2020-03-14 13:38:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0314_133800.jpg,BKN,7
2020-03-14 14:05:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0314_140500.jpg,OVC,8
2020-03-14 15:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0314_152600.jpg,SCT,4
2020-03-15 07:41:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_074100.jpg,OVC,8
2020-03-15 10:23:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_102300.jpg,OVC,8
2020-03-15 12:06:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_120600.jpg,OVC,8
2020-03-15 12:07:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_120700.jpg,OVC,8
2020-03-15 13:11:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_131100.jpg,OVC,8
2020-03-15 15:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_152600.jpg,OVC,8
2020-03-15 16:04:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_160400.jpg,OVC,8
2020-03-15 16:30:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_163000.jpg,OVC,8
2020-03-15 16:31:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_163100.jpg,OVC,8
2020-03-15 17:04:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_170400.jpg,OVC,8
2020-03-15 17:54:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0315_175400.jpg,OVC,8
2020-03-16 09:36:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0316_093600.jpg,BKN,7
2020-03-16 12:28:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0316_122800.jpg,OVC,8
2020-03-16 16:06:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0316_160600.jpg,OVC,8
2020-03-16 17:44:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0316_174400.jpg,OVC,8
2020-03-16 17:49:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0316_174900.jpg,OVC,8
2020-03-17 10:00:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0317_100000.jpg,OVC,8
2020-03-17 11:00:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0317_110000.jpg,BKN,7
2020-03-17 11:04:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0317_110400.jpg,BKN,7
2020-03-17 12:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0317_121700.jpg,SCT,4
2020-03-17 17:35:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0317_173500.jpg,SCT,4
2020-03-17 18:01:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0317_180100.jpg,SCT,4
2020-03-17 18:02:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0317_180200.jpg,SCT,3
2020-03-18 10:24:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0318_102400.jpg,BKN,7
2020-03-18 11:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0318_111700.jpg,OVC,8
2020-03-18 11:27:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0318_112700.jpg,OVC,8
2020-03-18 15:32:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0318_153200.jpg,BKN,7
2020-03-19 09:44:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0319_094400.jpg,OVC,8
2020-03-19 12:18:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0319_121800.jpg,OVC,8
2020-03-19 13:28:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0319_132800.jpg,OVC,8
2020-03-20 10:33:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0320_103300.jpg,OVC,8
2020-03-20 10:50:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0320_105000.jpg,OVC,8
2020-03-20 13:23:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0320_132300.jpg,BKN,7
2020-03-20 17:30:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0320_173000.jpg,OVC,8
2020-03-21 09:54:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0321_095400.jpg,OVC,8
2020-03-21 11:36:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0321_113600.jpg,OVC,8
2020-03-21 12:22:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0321_122200.jpg,OVC,8
2020-03-21 13:12:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0321_131200.jpg,OVC,8
2020-03-21 13:24:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0321_132400.jpg,OVC,8
2020-03-21 16:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0321_162600.jpg,OVC,8
2020-03-21 17:24:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0321_172400.jpg,OVC,8
2020-03-22 11:02:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0322_110200.jpg,OVC,8
2020-03-22 18:10:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0322_181000.jpg,OVC,8
2020-03-23 09:01:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0323_090100.jpg,OVC,8
2020-03-23 09:27:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0323_092700.jpg,OVC,8
2020-03-23 10:09:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0323_100900.jpg,OVC,8
2020-03-23 13:49:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0323_134900.jpg,OVC,8
2020-03-24 13:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0324_131700.jpg,BKN,7
2020-03-24 14:13:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0324_141300.jpg,BKN,7
2020-03-24 17:53:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0324_175300.jpg,BKN,7
2020-03-25 17:23:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0325_172300.jpg,SCT,3
2020-03-25 18:20:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0325_182000.jpg,SCT,3
2020-03-26 09:36:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0326_093600.jpg,SCT,3
2020-03-26 09:43:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0326_094300.jpg,FEW,2
2020-03-26 12:35:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0326_123500.jpg,FEW,2
2020-03-26 14:15:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0326_141500.jpg,SCT,3
2020-03-27 07:27:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0327_072700.jpg,BKN,5
2020-03-27 11:23:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0327_112300.jpg,SCT,4
2020-03-27 12:51:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0327_125100.jpg,BKN,5
2020-03-27 13:10:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0327_131000.jpg,BKN,6
2020-03-27 14:58:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0327_145800.jpg,SCT,3
2020-03-28 10:09:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0328_100900.jpg,BKN,7
2020-03-28 10:41:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0328_104100.jpg,OVC,8
2020-03-28 10:46:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0328_104600.jpg,OVC,8
2020-03-28 12:15:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0328_121500.jpg,OVC,8
2020-03-28 14:06:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0328_140600.jpg,BKN,7
2020-03-28 16:45:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0328_164500.jpg,BKN,6
2020-03-28 17:44:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0328_174400.jpg,SCT,4
2020-03-28 17:51:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0328_175100.jpg,SCT,4
2020-03-29 07:14:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0329_071400.jpg,SCT,4
2020-03-29 11:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0329_111700.jpg,SCT,4
2020-03-29 12:18:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0329_121800.jpg,BKN,6
2020-03-29 14:31:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0329_143100.jpg,SCT,4
2020-03-29 17:41:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0329_174100.jpg,BKN,6
2020-03-30 11:02:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0330_110200.jpg,BKN,6
2020-03-30 11:21:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0330_112100.jpg,BKN,6
2020-03-30 12:13:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0330_121300.jpg,BKN,6
2020-03-30 18:22:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0330_182200.jpg,BKN,7
2020-03-31 08:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0331_082600.jpg,OVC,8
2020-03-31 14:15:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0331_141500.jpg,OVC,8
2020-03-31 16:07:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0331_160700.jpg,OVC,8
2020-03-31 16:38:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0331_163800.jpg,OVC,8
2020-04-01 08:36:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0401_083600.jpg,SCT,3
2020-04-01 10:29:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0401_102900.jpg,SCT,3
2020-04-01 12:44:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0401_124400.jpg,FEW,2
2020-04-02 08:41:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0402_084100.jpg,SCT,3
2020-04-02 09:21:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0402_092100.jpg,SCT,3
2020-04-02 13:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0402_132600.jpg,FEW,1
2020-04-02 13:42:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0402_134200.jpg,FEW,1
2020-04-02 13:53:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0402_135300.jpg,FEW,1
2020-04-02 15:01:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0402_150100.jpg,FEW,1
2020-04-02 16:57:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0402_165700.jpg,SCT,3
2020-04-03 08:28:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0403_082800.jpg,SCT,4
2020-04-03 09:55:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0403_095500.jpg,FEW,2
2020-04-03 10:20:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0403_102000.jpg,FEW,2
2020-04-03 10:40:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0403_104000.jpg,FEW,2
2020-04-03 14:02:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0403_140200.jpg,SCT,4
2020-04-03 15:46:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0403_154600.jpg,FEW,2
2020-04-04 07:59:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0404_075900.jpg,BKN,5
2020-04-04 11:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0404_111700.jpg,BKN,5
2020-04-04 11:38:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0404_113800.jpg,BKN,6
2020-04-04 12:54:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0404_125400.jpg,SCT,3
2020-04-04 14:15:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0404_141500.jpg,SCT,4
2020-04-04 15:46:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0404_154600.jpg,BKN,7
2020-04-06 07:36:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0406_073600.jpg,SCT,4
2020-04-06 07:39:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0406_073900.jpg,SCT,3
2020-04-06 10:49:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0406_104900.jpg,SCT,3
2020-04-06 15:50:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0406_155000.jpg,BKN,5
2020-04-06 15:52:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0406_155200.jpg,BKN,5
2020-04-07 11:11:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0407_111100.jpg,OVC,8
2020-04-07 11:58:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0407_115800.jpg,OVC,8
2020-04-07 12:35:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0407_123500.jpg,OVC,8
2020-04-07 12:38:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0407_123800.jpg,OVC,8
2020-04-07 12:54:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0407_125400.jpg,OVC,8
2020-04-08 11:16:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0408_111600.jpg,OVC,8
2020-04-08 11:22:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0408_112200.jpg,OVC,8
2020-04-08 18:10:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0408_181000.jpg,BKN,5
2020-04-09 08:02:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0409_080200.jpg,SCT,4
2020-04-09 09:01:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0409_090100.jpg,BKN,5
2020-04-09 11:56:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0409_115600.jpg,FEW,1
2020-04-09 13:16:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0409_131600.jpg,FEW,2
2020-04-09 15:00:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0409_150000.jpg,SCT,3
2020-04-09 15:51:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0409_155100.jpg,SCT,3
2020-04-09 16:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0409_161700.jpg,SCT,3
2020-04-09 16:21:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0409_162100.jpg,SCT,3
2020-04-10 07:05:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_070500.jpg,SCT,3
2020-04-10 07:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_072600.jpg,SCT,3
2020-04-10 07:44:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_074400.jpg,SCT,3
2020-04-10 07:48:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_074800.jpg,SCT,3
2020-04-10 12:45:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_124500.jpg,FEW,1
2020-04-10 13:43:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_134300.jpg,FEW,1
2020-04-10 15:05:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_150500.jpg,FEW,2
2020-04-10 15:32:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_153200.jpg,FEW,2
2020-04-10 15:34:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_153400.jpg,FEW,2
2020-04-10 17:38:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_173800.jpg,SCT,3
2020-04-10 18:24:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0410_182400.jpg,SCT,3
2020-04-11 07:50:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0411_075000.jpg,SCT,3
2020-04-11 08:01:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0411_080100.jpg,SCT,3
2020-04-11 11:49:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0411_114900.jpg,FEW,2
2020-04-11 14:23:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0411_142300.jpg,FEW,2
2020-04-11 17:42:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0411_174200.jpg,SCT,3
2020-04-12 08:33:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0412_083300.jpg,OVC,8
2020-04-12 10:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0412_101700.jpg,BKN,7
2020-04-12 11:52:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0412_115200.jpg,OVC,8
2020-04-12 12:36:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0412_123600.jpg,OVC,8
2020-04-12 13:02:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0412_130200.jpg,BKN,7
2020-04-13 08:56:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0413_085600.jpg,OVC,8
2020-04-13 13:59:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0413_135900.jpg,OVC,8
2020-04-13 17:39:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0413_173900.jpg,OVC,8
2020-04-13 18:32:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0413_183200.jpg,BKN,5
2020-04-14 10:22:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0414_102200.jpg,FEW,2
2020-04-15 10:57:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0415_105700.jpg,FEW,1
2020-04-15 16:04:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0415_160400.jpg,SCT,3
2020-04-15 18:42:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0415_184200.jpg,SCT,3
2020-04-16 06:27:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0416_062700.jpg,SCT,3
2020-04-16 12:47:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0416_124700.jpg,FEW,2
2020-04-16 15:08:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0416_150800.jpg,FEW,2
2020-04-16 16:09:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0416_160900.jpg,SCT,3
2020-04-16 18:10:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0416_181000.jpg,SCT,3
2020-04-16 19:20:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0416_192000.jpg,SCT,3
2020-04-18 17:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0418_172600.jpg,SCT,3
2020-04-18 19:00:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0418_190000.jpg,SCT,3
2020-04-19 13:34:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0419_133400.jpg,OVC,8
2020-04-19 15:27:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0419_152700.jpg,OVC,8
2020-04-20 08:03:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0420_080300.jpg,SCT,3
2020-04-20 10:52:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0420_105200.jpg,FEW,2
2020-04-20 12:06:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0420_120600.jpg,FEW,2
2020-04-20 13:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0420_131700.jpg,FEW,2
2020-04-20 13:27:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0420_132700.jpg,FEW,2
2020-04-20 13:55:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0420_135500.jpg,FEW,2
2020-04-20 18:35:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0420_183500.jpg,SCT,3
2020-04-21 09:24:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0421_092400.jpg,SCT,3
2020-04-21 10:45:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0421_104500.jpg,FEW,1
2020-04-21 16:21:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0421_162100.jpg,SCT,4
2020-04-21 17:57:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0421_175700.jpg,SCT,3
2020-04-21 18:59:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0421_185900.jpg,SCT,3
2020-04-22 06:31:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0422_063100.jpg,SCT,4
2020-04-22 10:32:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0422_103200.jpg,OVC,8
2020-04-22 11:43:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0422_114300.jpg,OVC,8
2020-04-22 15:10:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0422_151000.jpg,BKN,7
2020-04-22 16:17:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0422_161700.jpg,OVC,8
2020-04-22 17:01:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0422_170100.jpg,OVC,8
2020-04-23 07:29:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0423_072900.jpg,OVC,8
2020-04-23 09:00:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0423_090000.jpg,OVC,8
2020-04-24 09:54:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0424_095400.jpg,OVC,8
2020-04-24 12:38:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0424_123800.jpg,BKN,7
2020-04-24 16:05:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0424_160500.jpg,SCT,3
2020-04-25 07:52:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0425_075200.jpg,BKN,7
2020-04-25 12:46:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0425_124600.jpg,OVC,8
2020-04-25 14:08:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0425_140800.jpg,OVC,8
2020-04-25 14:52:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0425_145200.jpg,SCT,4
2020-04-25 15:41:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0425_154100.jpg,BKN,5
2020-04-26 07:34:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0426_073400.jpg,BKN,7
2020-04-26 08:16:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0426_081600.jpg,BKN,7
2020-04-26 10:20:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0426_102000.jpg,OVC,8
2020-04-26 10:34:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0426_103400.jpg,OVC,8
2020-04-26 15:44:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0426_154400.jpg,BKN,7
2020-04-26 16:01:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0426_160100.jpg,BKN,7
2020-04-26 16:54:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0426_165400.jpg,BKN,7
2020-04-26 18:21:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0426_182100.jpg,SCT,4
2020-04-27 09:32:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0427_093200.jpg,FEW,2
2020-04-27 11:29:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0427_112900.jpg,FEW,1
2020-04-27 11:55:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0427_115500.jpg,FEW,1
2020-04-27 12:49:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0427_124900.jpg,FEW,1
2020-04-27 14:41:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0427_144100.jpg,SCT,3
2020-04-27 16:10:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0427_161000.jpg,SCT,4
2020-04-28 07:02:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0428_070200.jpg,BKN,5
2020-04-28 07:18:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0428_071800.jpg,BKN,5
2020-04-28 10:25:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0428_102500.jpg,SCT,4
2020-04-28 11:14:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0428_111400.jpg,BKN,6
2020-04-28 12:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0428_122600.jpg,BKN,5
2020-04-28 16:31:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0428_163100.jpg,BKN,5
2020-04-29 08:19:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0429_081900.jpg,BKN,6
2020-04-29 14:35:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0429_143500.jpg,OVC,8
2020-04-29 14:48:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0429_144800.jpg,OVC,8
2020-04-30 06:44:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0430_064400.jpg,OVC,8
2020-04-30 13:08:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0430_130800.jpg,BKN,5
2020-04-30 13:42:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0430_134200.jpg,BKN,6
2020-05-01 06:47:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0501_064700.jpg,SCT,3
2020-05-01 07:22:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0501_072200.jpg,SCT,3
2020-05-01 10:56:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0501_105600.jpg,FEW,1
2020-05-02 10:38:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0502_103800.jpg,FEW,2
2020-05-02 16:18:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0502_161800.jpg,SCT,3
2020-05-02 17:20:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0502_172000.jpg,SCT,3
2020-05-02 19:26:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0502_192600.jpg,SCT,3
2020-05-03 10:31:00,../Tensorflow/workspace/swirll_demo/images/swirlldata2020_0503_103100.jpg,FEW,2
